is_imported_car,model,year,mileage,engine_capacity,fuel_type,engine_power,gearbox,transmission,bluetooth_interface,damaged,body_type,door_count,nr_seats,color,colour_type,radio,no_accident,navigation_system,soundsystem,air_conditioning_type,heated_seat_driver,heated_seat_passenger,power_windows_front,park_distance_control_rear,traction_control,fog_lamps,power_steering,esp,passenger_airbag,side_airbag_driver_and_passenger,new_used,version,generation,urban_consumption,park_distance_control_front,head_airbags_rear,sports_steering_wheel,price_amount
0,seria-5,2024,5,1998.0,petrol,190.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-520d-xdrive,gen-g60-2023,6.3,1,1,1,232100.0
0,seria-1,2024,5000,1998.0,petrol,178.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,violet,metallic,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-120i-m-sport-sport,gen-f70-2024,6.8,1,1,1,212500.0
0,seria-5,2024,5,1998.0,petrol,190.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-520d-xdrive,gen-g60-2023,6.3,1,1,1,219400.0
1,seria-5,2012,264500,1995.0,diesel,184.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-touring,gen-f10-2009,5.7,1,1,0,40999.0
0,seria-5,2006,498000,1995.0,diesel,163.0,manual,rear-wheel,0.0,0.0,sedan,5.0,5.0,silver,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d,gen-e60-2003-2010,8.0,0,0,0,10999.0
0,seria-3,2024,26150,1998.0,petrol,156.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,black,metallic,0,1.0,0,0,automatic-climate-control,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,ver-318i,gen-g20-2019,6.1,0,0,0,134900.0
0,seria-3,2014,99485,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,0,0,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-316d,gen-f30-2012,5.0,0,1,0,44999.0
1,x3,2004,314600,2979.0,petrol,231.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,other,metallic,1,0.0,0,1,automatic-climate-control,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-3-0i,gen-e83-2003-2010,17.4,0,0,0,16000.0
1,seria-3,2010,130000,1995.0,diesel,116.0,manual,rear-wheel,1.0,0.0,sedan,5.0,5.0,other,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-316d-advantage,gen-e90-2005-2012,5.0,0,0,1,28900.0
0,seria-1,2024,10000,1995.0,diesel,150.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,ver-m135i-xdrive,gen-f70-2024,5.5,0,0,0,164911.0
0,seria-3,2024,1,1998.0,petrol,156.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,0,1.0,1,1,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-318i-m-sport,gen-g20-2019,6.1,1,1,1,200294.0
1,seria-4,2015,170300,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,0.0,coupe,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-435d-xdrive-m-sport,gen-i-f32,7.0,0,1,1,87987.0
0,seria-5,2020,92000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,white,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d-xdrive-m-sport-sport,gen-g30-2017,5.0,1,0,1,164900.0
0,seria-1,2024,5,1998.0,petrol,178.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,grey,metallic,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,ver-120i-m-sport-sport,gen-f70-2024,6.8,1,1,1,185800.0
0,seria-1,2024,5,1998.0,petrol,306.0,automatic,all-wheel-permanent,1.0,0.0,compact,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-m135i-xdrive,gen-f70-2024,7.1,1,1,1,262900.0
0,x1,2024,1,1499.0,hybrid,156.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-sdrive20i-mhev-m-sport-sport,gen-u11-2022,5.9,1,1,1,205134.0
0,x5,2024,1,2993.0,diesel,299.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,7.2,1,1,1,407000.0
1,x3,2017,160000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,navy-blue,metallic,1,0.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport,gen-g01-2017,5.0,1,0,1,106999.0
0,seria-5,2019,72000,1995.0,diesel,190.0,automatic,all-wheel-auto,0.0,0.0,sedan,5.0,5.0,navy-blue,pearl,0,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d-xdrive-m-sport-sport,gen-g30-2017,4.0,1,0,1,135000.0
0,x5,2024,1,2993.0,diesel,299.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,7.2,1,1,1,424900.0
0,x2,2020,64274,1499.0,petrol,140.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,white,metallic,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-sdrive18i-m-sport,gen-f39-2017-2023,6.0,1,0,1,99999.0
0,seria-1,2024,5,1998.0,petrol,300.0,automatic,all-wheel-permanent,1.0,0.0,compact,5.0,5.0,black,metallic,0,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-m135i-xdrive,gen-f70-2024,7.1,1,0,0,247900.0
1,seria-3,2018,155000,1998.0,petrol,184.0,manual,rear-wheel,1.0,0.0,sedan,5.0,5.0,silver,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320i-luxury-line,gen-f30-2012,7.0,1,1,1,65600.0
1,seria-7,1993,112000,2986.0,petrol,188.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,black,metallic,0,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-740i-v8,gen-e32-1986-1994,13.0,0,0,0,55000.0
0,x2,2024,5,1998.0,petrol,306.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,blue,matt,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-m35i,gen-u10-2023,6.0,1,1,0,279000.0
0,x3,2023,29000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,0,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport,gen-g01-2017,5.2,1,1,1,209900.0
1,seria-7,2019,65930,2993.0,hybrid,340.0,automatic,all-wheel-auto,0.0,0.0,sedan,4.0,5.0,black,metallic,0,1.0,0,0,4-or-more-zone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-730d-xdrive,gen-g11-12-2015,6.9,0,0,0,274900.0
1,seria-5,2021,79950,1998.0,plugin-hybrid,184.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,white,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-530e-touring-luxury-line,gen-g30-2017,5.9,1,1,1,154899.99
0,seria-3,2013,197000,2979.0,petrol,306.0,automatic,rear-wheel,0.0,1.0,sedan,5.0,5.0,white,metallic,0,0.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-318d,gen-f30-2012,10.4,0,0,0,44900.0
0,seria-3,2017,145500,1998.0,plugin-hybrid,184.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,silver,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,ver-330e-iperformance-m-sport-shadow,gen-f30-2012,7.9,1,0,1,84900.0
1,seria-1,2006,181000,1596.0,petrol,116.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-116i,gen-f20-2011,10.0,0,0,0,14500.0
0,seria-5,2004,225000,2979.0,petrol,231.0,manual,rear-wheel,0.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-530i,gen-e60-2003-2010,14.0,0,0,0,25000.0
0,seria-3,2007,340000,1995.0,diesel,177.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d,gen-e90-2005-2012,6.0,0,0,0,16500.0
0,x5,2018,171000,1995.0,diesel,231.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive25d,gen-f15-2013,11.0,1,0,1,120000.0
1,x3,2007,209000,2993.0,diesel,286.0,automatic,all-wheel-permanent,0.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive35d,gen-e83-2003-2010,9.7,0,1,1,32500.0
0,seria-3,2018,69000,1499.0,petrol,136.0,manual,rear-wheel,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-318d,gen-f30-2012,6.4,0,0,0,63899.73
0,seria-4,2017,96000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,coupe,5.0,5.0,blue,metallic,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-420d-xdrive-m-sport,gen-i-f32,5.0,1,1,1,99900.0
0,x1,2024,5000,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-sdrive18i-m-sport,gen-u11-2022,5.2,1,1,1,173900.0
0,x5,2017,160000,1995.0,diesel,231.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive25d,gen-f15-2013,6.0,1,1,1,118000.0
0,seria-7,2010,252544,4395.0,petrol,407.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,black,metallic,1,0.0,0,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-750i,gen-f01-2008-2015,16.0,1,0,0,47666.0
1,3gt,2015,173000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,compact,5.0,5.0,grey,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-gt-sport--aut-m-sport,gen-f34-2013-2021,8.0,0,1,1,66600.0
0,seria-3,2019,129500,1998.0,petrol,258.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,grey,pearl,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-330i-xdrive-m-sport-sport,gen-g20-2019,7.8,1,1,1,144900.0
0,seria-5,2012,213000,1995.0,diesel,184.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,4.0,black,metallic,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,ver-520d,gen-f10-2009,5.3,0,0,0,43900.0
0,seria-4,2018,140000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,coupe,5.0,5.0,white,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-420d-xdrive-m-sport,gen-i-f32,5.6,0,1,1,110000.13
1,seria-5,2019,285500,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,silver,metallic,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-520d-touring,gen-g30-2017,4.5,1,1,1,77000.0
1,seria-5,2010,350000,2993.0,diesel,204.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,grey,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-525d-sport--aut,gen-f10-2009,7.7,0,1,1,50000.0
1,x3,2023,34000,2998.0,hybrid,360.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-xm40i-mhev,gen-g01-2017,15.3,1,1,1,239000.0
1,x1,2017,116821,1998.0,petrol,231.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,white,metallic,1,0.0,0,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,ver-sdrive18d,gen-f48-2015,9.8,1,0,0,71000.0
0,x5,2008,270000,2993.0,diesel,285.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-3-0sd-xdrive,gen-e70-2006-2013,10.0,0,0,0,48000.0
1,x5,2015,180000,4400.0,petrol,450.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,white,metallic,1,0.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-xdrive25d,gen-f15-2013,17.2,0,0,0,109000.0
0,x5,2025,1,2993.0,diesel,298.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,8.8,1,1,1,441200.0
0,x4,2016,140253,1997.0,petrol,245.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,dark-red,pearl,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-xdrive20d,gen-f26-2014–2018,8.0,0,0,0,96000.0
0,x5,2025,1,2993.0,diesel,298.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,8.8,1,1,1,396500.0
0,seria-5,2010,217646,2993.0,diesel,204.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,black,metallic,0,0.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-520d,gen-f10-2009,7.7,0,0,0,53000.0
1,x1,2023,12000,1998.0,petrol,231.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,white,metallic,1,0.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive25i-xline,gen-u11-2022,10.3,1,1,1,192500.0
1,x5,2012,247650,2993.0,diesel,245.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive30d,gen-e70-2006-2013,8.7,1,1,1,64900.0
1,x5,2014,200000,1995.0,diesel,218.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,white,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-xdrive25d,gen-f15-2013,6.0,0,0,0,88000.0
0,seria-7,2004,259000,2993.0,diesel,218.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-730d,gen-e65-66-2001-2008,12.0,1,0,0,23900.0
1,seria-5,2016,162090,1995.0,diesel,136.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,brown,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-518d,gen-f10-2009,5.0,1,1,0,62600.0
0,x5,2024,7,2993.0,diesel,265.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,7.1,1,1,1,559900.0
1,seria-3,2014,203523,1997.0,petrol,245.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,black,metallic,1,0.0,1,1,automatic-climate-control,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,ver-316d,gen-f30-2012,9.0,0,1,0,49800.0
0,x6,2024,7,2993.0,diesel,265.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d,gen-g06-2019,7.2,1,1,1,487900.0
0,seria-5,2024,7,1998.0,hybrid,190.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-520i-mhev-m-sport,gen-g60-2023,6.5,1,1,1,286900.0
1,seria-5,2011,214000,2979.0,petrol,306.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,grey,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-535i-xdrive,gen-f10-2009,11.0,0,0,1,68900.0
0,x1,2017,128480,1499.0,petrol,140.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,orange,metallic,1,1.0,0,1,air-conditioning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-sdrive18i-sport-line,gen-f48-2015,6.0,0,1,0,82900.0
1,seria-7,2003,271000,2993.0,diesel,218.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,grey,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-730d,gen-e65-66-2001-2008,12.0,1,0,0,21500.0
1,seria-5,2016,259100,2993.0,diesel,258.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-530d-touring-sport--aut-luxury-line,gen-f10-2009,6.5,0,1,1,64000.0
0,seria-3,2021,60000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,pearl,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-xdrive-m-sport-sport,gen-g20-2019,5.0,1,0,1,169900.0
0,x1,2020,68000,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,0.0,0,1,air-conditioning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-sdrive18i,gen-f48-2015,6.0,0,1,0,108513.06
1,seria-3,2013,133010,2996.0,petrol-lpg,272.0,automatic,all-wheel-permanent,1.0,0.0,coupe,2.0,4.0,blue,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-330i-xdrive-coupe,gen-e90-2005-2012,11.2,0,1,0,58000.0
1,seria-3,2010,210000,1995.0,petrol,143.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318i-touring,gen-e90-2005-2012,8.9,0,1,0,30000.0
1,x3,2013,307433,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-sdrive18d,gen-f25-2010,5.0,0,0,0,39900.0
0,x6,2024,8,2993.0,hybrid,298.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,navy-blue,metallic,0,1.0,1,1,automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,ver-xdrive30d-mhev-sport,gen-g06-2019,8.2,1,1,1,419900.0
1,seria-6,2011,217000,4395.0,petrol,407.0,automatic,rear-wheel,1.0,0.0,cabrio,2.0,4.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-650i-xdrive-cabrio,gen-f12-13-2011,16.6,1,1,1,89500.0
0,seria-5,2024,5,1995.0,petrol,197.0,automatic,rear-wheel,1.0,0.0,combi,4.0,5.0,grey,metallic,1,1.0,1,0,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,ver-520d-xdrive,gen-g60-2023,6.7,0,0,0,244900.0
0,x5,2022,54762,2998.0,plugin-hybrid,393.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive30d-sport,gen-g05-2018,7.0,1,1,1,251800.0
0,seria-5,2021,169467,1995.0,hybrid,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,grey,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,ver-520d-xdrive,gen-g30-2017,6.2,1,0,0,136900.0
0,x3,2014,200900,1995.0,diesel,190.0,automatic,all-wheel-permanent,0.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d,gen-f25-2010,5.0,1,0,1,69900.0
1,seria-4,2016,201083,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,white,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-435d-xdrive-advantage,gen-i-f32,7.0,1,1,1,99900.0
0,x1,2019,93039,1499.0,petrol,140.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,ver-sdrive18i-advantage,gen-f48-2015,6.3,1,0,0,95990.0
0,seria-5,2016,298000,2993.0,diesel,258.0,automatic,all-wheel-permanent,1.0,0.0,combi,4.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-530d-xdrive,gen-f10-2009,6.0,0,0,0,58500.0
1,seria-7,2012,196800,2995.0,petrol,356.0,automatic,rear-wheel,1.0,1.0,sedan,4.0,5.0,black,metallic,1,0.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-730d,gen-f01-2008-2015,9.0,1,0,1,39500.0
1,seria-5,2020,71000,2998.0,petrol,340.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,brown,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-540i-xdrive-m-sport-sport,gen-g30-2017,9.0,1,1,1,199000.0
